,data_provider_1,data_provider_2,system_id_1,system_id_2,installation_date,system_size_dc,total_installed_price,rebate_or_grant,customer_segment,expansion_system,multiple_phase_system,new_construction,tracking,ground_mounted,zip_code,city,utility_service_territory,third_party_owned,installer_name,self_installed,azimuth_1,azimuth_2,azimuth_3,tilt_1,tilt_2,tilt_3,module_manufacturer_1,module_model_1,module_quantity_1,module_manufacturer_2,module_model_2,module_quantity_2,module_manufacturer_3,module_model_3,module_quantity_3,additional_modules,technology_module_1,technology_module_2,technology_module_3,bipv_module_1,bipv_module_2,bipv_module_3,bifacial_module_1,bifacial_module_2,bifacial_module_3,nameplate_capacity_module_1,nameplate_capacity_module_2,nameplate_capacity_module_3,efficiency_module_1,efficiency_module_2,efficiency_module_3,inverter_manufacturer_1,inverter_model_1,inverter_quantity_1,inverter_manufacturer_2,inverter_model_2,inverter_quantity_2,inverter_manufacturer_3,inverter_model_3,inverter_quantity_3,additional_inverters,micro_inverter_1,micro_inverter_2,micro_inverter_3,built_in_meter_inverter_1,built_in_meter_inverter_2,built_in_meter_inverter_3,output_capacity_inverter_1,output_capacity_inverter_2,output_capacity_inverter_3,dc_optimizer,inverter_loading_ratio,date_of_battery_install,battery_manufacturer,battery_model,battery_rated_capacity_kw,battery_rated_capacity_kwh
2094,Oregon Department of Energy,-1,849217,-1,2014-09-13,4.48,13725.0,-1.0,RES,0,0,-1,-1,-1,97455,Pleasant Hill,Emerald PUD,0,Green Store,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2095,Oregon Department of Energy,-1,849502,-1,2014-09-17,3.18,12148.0,-1.0,RES,0,0,-1,-1,-1,97520,Ashland,Ashland City of,0,True South Solar Inc.,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2096,Oregon Department of Energy,-1,849504,-1,2014-09-20,3.36,12800.0,-1.0,RES,0,0,-1,-1,-1,97520,Ashland,Ashland City of,0,"Alternative Systems, Inc.",0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2097,Oregon Department of Energy,-1,849651,-1,2014-09-20,12.1,33667.0,-1.0,RES,0,0,-1,-1,-1,97330,Corvallis,Consumers Power Inc.,0,Abundant Solar,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2098,Oregon Department of Energy,-1,849655,-1,2014-09-20,3.24,12200.0,-1.0,RES,0,0,-1,-1,-1,97405,Eugene,Eugene Water  Electric Board,0,Green Store,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2099,Oregon Department of Energy,-1,849825,-1,2014-09-22,16.695,43065.0,-1.0,RES,0,0,-1,-1,-1,97031,Hood River,Hood River Electric Cooperative,0,Common Energy LLC,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2100,Oregon Department of Energy,-1,849828,-1,2014-09-22,3.3,13944.0,-1.0,RES,0,0,-1,-1,-1,97330,Corvallis,Consumers Power Inc.,0,Benton Electric,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2101,Oregon Department of Energy,-1,849875,-1,2014-09-24,17.64,62900.0,-1.0,RES,0,0,-1,-1,-1,97439,North Bend,Central Lincoln PUD,0,Sol Coast Consulting And Design LLC,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2102,Oregon Department of Energy,-1,850003,-1,2014-09-27,3.27,16537.0,-1.0,RES,0,0,-1,-1,-1,97403,Eugene,Eugene Water  Electric Board,0,Energy Design Co,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2103,Oregon Department of Energy,-1,850154,-1,2014-10-04,2.97,12375.0,-1.0,RES,0,0,-1,-1,-1,97401,Eugene,Eugene Water  Electric Board,0,Advanced Energy System,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2104,Oregon Department of Energy,-1,850292,-1,2014-10-04,3.0,17250.0,-1.0,RES,0,0,-1,-1,-1,97405,Eugene,Eugene Water  Electric Board,0,Neil Kelly Company,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2105,Oregon Department of Energy,-1,850294,-1,2014-10-04,5.6,18968.0,-1.0,RES,0,0,-1,-1,-1,97330,Corvallis,Consumers Power Inc.,0,Abundant Solar,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2106,Oregon Department of Energy,-1,850502,-1,2014-10-11,4.125,14850.0,-1.0,RES,0,0,-1,-1,-1,97456,Monroe,Consumers Power Inc.,0,Benton Electric,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2107,Oregon Department of Energy,-1,850686,-1,2014-10-11,5.04,15120.0,-1.0,RES,0,0,-1,-1,-1,97914,Ontario,Idaho Power Company,0,Enterprise Electric & Rental Inc.,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2108,Oregon Department of Energy,-1,850688,-1,2014-10-11,6.6,23077.0,-1.0,RES,0,0,-1,-1,-1,97753,Powell Butte,Central Electric Cooperative,0,E2 Solar Inc.,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2109,Oregon Department of Energy,-1,850976,-1,2014-10-15,3.24,12320.0,-1.0,RES,0,0,-1,-1,-1,97402,Eugene,Lane Electric Cooperative,0,Green Store,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2110,Oregon Department of Energy,-1,851042,-1,2014-10-18,4.32,19958.0,-1.0,RES,0,0,-1,-1,-1,97054,Deer Island,Columbia River PUD,0,Stelcor Energy,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2111,Oregon Department of Energy,-1,851142,-1,2014-10-18,6.0,18804.0,-1.0,RES,0,0,-1,-1,-1,97456,Monroe,Consumers Power Inc.,0,Abundant Solar,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2112,Oregon Department of Energy,-1,851144,-1,2014-10-19,6.05,19337.0,-1.0,RES,0,0,-1,-1,-1,97333,Corvallis,Consumers Power Inc.,0,Abundant Solar,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2113,Oregon Department of Energy,-1,851278,-1,2014-10-20,7.5,24075.0,-1.0,RES,0,0,-1,-1,-1,97370,Philomath,Consumers Power Inc.,0,Benton Electric,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2114,Oregon Department of Energy,-1,851279,-1,2014-10-20,6.6,22000.0,-1.0,RES,0,0,-1,-1,-1,97487,Veneta,Lane Electric Cooperative,0,Solar Assist Inc,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2115,Oregon Department of Energy,-1,851280,-1,2014-10-20,2.52,20666.0,-1.0,RES,0,0,-1,-1,-1,97833,Haines,-1,0,Blue Mountain Solar,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2116,Oregon Department of Energy,-1,851047,-1,2014-10-25,3.3,12540.0,-1.0,RES,0,0,-1,-1,-1,97330,Corvallis,Consumers Power Inc.,0,Benton Electric,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2117,Oregon Department of Energy,-1,851489,-1,2014-10-25,3.3,10164.0,-1.0,RES,1,0,-1,-1,-1,97759,Sisters,Central Electric Cooperative,0,Sunlight Solar Energy,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2118,Oregon Department of Energy,-1,846320,-1,2014-10-27,4.335,21675.0,-1.0,RES,0,0,-1,-1,-1,97304,Salem,Salem Electric,1,Tesla Energy,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2119,Oregon Department of Energy,-1,851622,-1,2014-10-27,3.24,14884.0,-1.0,RES,0,0,-1,-1,-1,97756,Redmond,Central Electric Cooperative,0,E2 Solar Inc.,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2120,Oregon Department of Energy,-1,851623,-1,2014-10-27,3.24,13853.0,-1.0,RES,1,0,-1,-1,-1,97756,Sisters,Central Electric Cooperative,0,E2 Solar Inc.,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2121,Oregon Department of Energy,-1,851626,-1,2014-10-27,7.15,32670.0,-1.0,RES,0,0,-1,-1,-1,97759,Sisters,Central Electric Cooperative,0,Benton Electric,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2122,Oregon Department of Energy,-1,851628,-1,2014-10-27,9.625,30274.0,-1.0,RES,0,0,-1,-1,-1,97330,Corvallis,Consumers Power Inc.,0,Abundant Solar,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2123,Oregon Department of Energy,-1,851822,-1,2014-10-29,3.27,15921.0,-1.0,RES,0,0,-1,-1,-1,97520,Ashland,Ashland City of,0,True South Solar Inc.,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2124,Oregon Department of Energy,-1,851825,-1,2014-10-29,3.3,14200.0,-1.0,RES,1,0,-1,-1,-1,97405,Eugene,Eugene Water  Electric Board,0,Solar Assist Inc,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2125,Oregon Department of Energy,-1,851830,-1,2014-11-01,3.924,18247.0,-1.0,RES,0,0,-1,-1,-1,97520,Ashland,Ashland City of,0,True South Solar Inc.,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2126,Oregon Department of Energy,-1,851831,-1,2014-11-01,4.08,26925.0,-1.0,RES,0,1,-1,-1,-1,97444,Gold Beach,CoosCurry Electric Coop. Inc.,0,Gold Coast Renewable Energy,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2127,Oregon Department of Energy,-1,836981,-1,2014-11-02,5.0,23750.0,-1.0,RES,0,0,-1,-1,-1,97304,Salem,Salem Electric,1,Tesla Energy,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2128,Oregon Department of Energy,-1,851282,-1,2014-11-05,4.42,9805.0,-1.0,RES,0,0,-1,-1,-1,97520,Ashland,Ashland City of,0,"Alternative Systems, Inc.",0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2129,Oregon Department of Energy,-1,852325,-1,2014-11-05,3.27,14810.0,-1.0,RES,0,0,-1,-1,-1,97408,Eugene,Emerald PUD,0,Energy Design Co,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2130,Oregon Department of Energy,-1,852329,-1,2014-11-05,3.3,11800.0,-1.0,RES,0,0,-1,-1,-1,97403,Eugene,Eugene Water  Electric Board,0,Green Store,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2131,Oregon Department of Energy,-1,852337,-1,2014-11-05,8.1,40816.0,-1.0,RES,0,0,-1,-1,-1,97431,Dexter,Emerald PUD,0,Green Store,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2132,Oregon Department of Energy,-1,852403,-1,2014-11-08,3.24,28980.0,-1.0,RES,0,0,-1,-1,-1,97845,Mount Vernon,-1,0,Abney Ventures Inc,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2133,Oregon Department of Energy,-1,852440,-1,2014-11-11,3.0,11400.0,-1.0,RES,0,0,-1,-1,-1,97304,Salem,Salem Electric,0,Paul Solonika & Sons LLC,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2134,Oregon Department of Energy,-1,852524,-1,2014-11-11,5.67,21330.0,-1.0,RES,0,0,-1,-1,-1,97403,Eugene,Eugene Water  Electric Board,0,Advanced Energy System,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2135,Oregon Department of Energy,-1,852663,-1,2014-11-15,7.194,31738.0,-1.0,RES,0,0,-1,-1,-1,97520,Ashland,Ashland City of,0,True South Solar Inc.,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2136,Oregon Department of Energy,-1,852666,-1,2014-11-15,4.69,22747.0,-1.0,RES,0,0,-1,-1,-1,97404,Eugene,Emerald PUD,0,Energy Design Co,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2137,Oregon Department of Energy,-1,852667,-1,2014-11-15,3.24,24730.0,-1.0,RES,0,0,-1,-1,-1,97486,Umpqua,Douglas Electric Coop. Inc.,0,Green Store,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
2138,Oregon Department of Energy,-1,851405,-1,2014-11-17,8.4,13880.0,-1.0,RES,0,0,-1,-1,-1,97437,Elmira,BlachlyLane County Coop. Electric Assn,0,Advanced Energy System,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
